"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum","X"
2018,1,1,13,6,"2018-01-13","DL",19790,"DL","N328DN",1493,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,830,845,15,15,1,1,"0800-0859",18,903,1217,4,1153,1221,28,28,1,1,"1100-1159",0,0,203,216,194,1,1185,5,0,0,28,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,13,6,"2018-01-13","DL",19790,"DL","N910AT",1940,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",37,"North Carolina",36,1438,1850,252,252,1,12,"1400-1459",20,1910,2108,4,1648,2112,264,264,1,12,"1600-1659",0,0,130,142,118,1,612,3,252,0,12,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,13,6,"2018-01-13","DL",19790,"DL","N709TW",2488,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,705,803,58,58,1,3,"0700-0759",19,822,1109,5,1105,1114,9,9,0,0,"1100-1159",0,0,420,371,347,1,2704,11,NA,NA,NA,NA,NA,703,25,25,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","DL",19790,"DL","N343NW",809,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,539,959,260,260,1,12,"0001-0559",14,1013,1151,7,812,1158,226,226,1,12,"0800-0859",0,0,213,179,158,1,1124,5,226,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","DL",19790,"DL","N382DA",1493,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,830,859,29,29,1,1,"0800-0859",16,915,1225,2,1153,1227,34,34,1,2,"1100-1159",0,0,203,208,190,1,1185,5,29,0,5,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","DL",19790,"DL","N333NB",1603,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10423,1042302,30423,"AUS","Austin, TX","TX",48,"Texas",74,1930,1949,19,19,1,1,"1900-1959",18,2007,2302,6,2332,2308,-24,0,0,-2,"2300-2359",0,0,302,259,235,1,1698,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,14,7,"2018-01-14","DL",19790,"DL","N3753",2651,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,14747,1474703,30559,"SEA","Seattle, WA","WA",53,"Washington",93,710,802,52,52,1,3,"0700-0759",16,818,1101,10,1040,1111,31,31,1,2,"1000-1059",0,0,390,369,343,1,2496,10,31,0,0,0,0,707,32,32,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N344NB",42,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1705,1724,19,19,1,1,"1700-1759",15,1739,1827,13,1844,1840,-4,0,0,-1,"1800-1859",0,0,99,76,48,1,187,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N382DA",59,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1510,1858,228,228,1,12,"1500-1559",37,1935,2240,3,1839,2243,244,244,1,12,"1800-1859",0,0,209,225,185,1,1185,5,3,44,16,0,181,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N302DN",105,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1600,1815,135,135,1,9,"1600-1659",50,1905,2134,10,1905,2144,159,159,1,10,"1900-1959",0,0,185,209,149,1,946,4,3,4,24,0,128,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N370NB",671,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1232,1507,155,155,1,10,"1200-1259",22,1529,1702,10,1450,1712,142,142,1,9,"1400-1459",0,0,138,125,93,1,632,3,16,0,0,0,126,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N895AT",738,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11193,1119302,33105,"CVG","Cincinnati, OH","KY",21,"Kentucky",52,610,718,68,68,1,4,"0600-0659",56,814,1010,6,854,1016,82,82,1,5,"0800-0859",0,0,164,178,116,1,752,4,0,23,59,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N950DN",753,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1855,2106,131,131,1,8,"1800-1859",27,2133,2317,8,2123,2325,122,122,1,8,"2100-2159",0,0,148,139,104,1,632,3,5,29,0,0,88,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N372NW",761,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1037,1216,99,99,1,6,"1000-1059",19,1235,1409,13,1258,1422,84,84,1,5,"1200-1259",0,0,141,126,94,1,632,3,0,37,0,0,47,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,15,1,"2018-01-15","DL",19790,"DL","N319DN",800,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1100,1228,88,88,1,5,"1100-1159",23,1251,1518,7,1408,1525,77,77,1,5,"1400-1459",0,0,188,177,147,1,946,4,3,32,0,0,42,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,22,1,"2018-01-22","DL",19790,"DL","N345NB",42,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1705,1722,17,17,1,1,"1700-1759",16,1738,1823,5,1844,1828,-16,0,0,-2,"1800-1859",0,0,99,66,45,1,187,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,22,1,"2018-01-22","DL",19790,"DL","N382DA",59,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1510,1557,47,47,1,3,"1500-1559",13,1610,1913,3,1839,1916,37,37,1,2,"1800-1859",0,0,209,199,183,1,1185,5,8,0,0,0,29,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,22,1,"2018-01-22","DL",19790,"DL","N374NW",846,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,720,751,31,31,1,2,"0700-0759",21,812,1006,8,950,1014,24,24,1,1,"0900-0959",0,0,210,203,174,1,1124,5,0,24,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,22,1,"2018-01-22","DL",19790,"DL","N339NB",1603,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10423,1042302,30423,"AUS","Austin, TX","TX",48,"Texas",74,1930,2034,64,64,1,4,"1900-1959",10,2044,13,7,2332,20,48,48,1,3,"2300-2359",0,0,302,286,269,1,1698,7,48,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,22,1,"2018-01-22","DL",19790,"DL","N376NW",2648,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,820,903,43,43,1,2,"0800-0859",14,917,1143,7,1127,1150,23,23,1,1,"1100-1159",0,0,187,167,146,1,946,4,0,0,23,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,22,1,"2018-01-22","DL",19790,"DL","N382DA",2913,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,716,748,32,32,1,2,"0700-0759",22,810,1114,4,1045,1118,33,33,1,2,"1000-1059",0,0,209,210,184,1,1185,5,0,0,33,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N321US",105,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1600,1649,49,49,1,3,"1600-1659",22,1711,1941,7,1907,1948,41,41,1,2,"1900-1959",0,0,187,179,150,1,946,4,8,0,0,0,33,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N915DN",1366,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1434,1516,42,42,1,2,"1400-1459",14,1530,1702,4,1659,1706,7,7,0,0,"1600-1659",0,0,205,170,152,1,1124,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N335NW",2391,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1615,1632,17,17,1,1,"1600-1659",15,1647,1829,8,1844,1837,-7,0,0,-1,"1800-1859",0,0,209,185,162,1,1124,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N6710E",2471,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,600,620,20,20,1,1,"0600-0659",24,644,728,5,725,733,8,8,0,0,"0700-0759",0,0,85,73,44,1,187,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N991AT",2665,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1100,1205,65,65,1,4,"1100-1159",15,1220,1310,8,1220,1318,58,58,1,3,"1200-1259",0,0,80,73,50,1,184,1,0,0,45,0,13,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N603AT",2666,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,800,818,18,18,1,1,"0800-0859",19,837,949,6,930,955,25,25,1,1,"0900-0959",0,0,90,97,72,1,184,1,0,0,25,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N983AT",2682,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1900,1933,33,33,1,2,"1900-1959",23,1956,2036,9,2020,2045,25,25,1,1,"2000-2059",0,0,80,72,40,1,184,1,0,0,4,0,21,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N991AT",2685,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1600,1642,42,42,1,2,"1600-1659",35,1717,1800,12,1720,1812,52,52,1,3,"1700-1759",0,0,80,90,43,1,184,1,0,0,52,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,23,2,"2018-01-23","DL",19790,"DL","N991AT",2693,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,2000,2103,63,63,1,4,"2000-2059",15,2118,2200,6,2119,2206,47,47,1,3,"2100-2159",0,0,79,63,42,1,184,1,0,0,0,0,47,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,24,3,"2018-01-24","DL",19790,"DL","N905DA",753,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1855,2023,88,88,1,5,"1800-1859",19,2042,2215,4,2123,2219,56,56,1,3,"2100-2159",0,0,148,116,93,1,632,3,0,0,0,0,56,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,24,3,"2018-01-24","DL",19790,"DL","N723TW",1253,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12892,1289208,32575,"LAX","Los Angeles, CA","CA",6,"California",91,730,756,26,26,1,1,"0700-0759",26,822,1118,7,1109,1125,16,16,1,1,"1100-1159",0,0,399,389,356,1,2611,11,0,0,16,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,24,3,"2018-01-24","DL",19790,"DL","N368NW",1473,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,800,831,31,31,1,2,"0800-0859",17,848,1152,3,1140,1155,15,15,1,1,"1100-1159",0,0,220,204,184,1,1237,5,0,0,15,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,24,3,"2018-01-24","DL",19790,"DL","N336NW",1977,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,800,849,49,49,1,3,"0800-0859",16,905,1159,9,1130,1208,38,38,1,2,"1100-1159",0,0,210,199,174,1,1121,5,0,0,38,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,24,3,"2018-01-24","DL",19790,"DL","N343NB",2471,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,600,702,62,62,1,4,"0600-0659",29,731,811,7,725,818,53,53,1,3,"0700-0759",0,0,85,76,40,1,187,1,53,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,29,1,"2018-01-29","DL",19790,"DL","N362NB",42,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1705,1720,15,15,1,1,"1700-1759",25,1745,1833,10,1844,1843,-1,0,0,-1,"1800-1859",0,0,99,83,48,1,187,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,29,1,"2018-01-29","DL",19790,"DL","N938DN",753,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1855,2005,70,70,1,4,"1800-1859",13,2018,2211,14,2123,2225,62,62,1,4,"2100-2159",0,0,148,140,113,1,632,3,0,0,0,0,62,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,29,1,"2018-01-29","DL",19790,"DL","N368NW",761,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1037,1136,59,59,1,3,"1000-1059",11,1147,1350,6,1258,1356,58,58,1,3,"1200-1259",0,0,141,140,123,1,632,3,0,0,58,0,0,1030,39,39,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,1,1,29,1,"2018-01-29","DL",19790,"DL","N900DE",1399,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,11193,1119302,33105,"CVG","Cincinnati, OH","KY",21,"Kentucky",52,1755,1847,52,52,1,3,"1700-1759",11,1858,2101,4,2036,2105,29,29,1,1,"2000-2059",0,0,161,138,123,1,752,4,0,0,0,0,29,NA,NA,NA,0,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
