"AIRLINE_ID","QUARTER","MONTH","DAY","ORIGIN_AIRPORT_ID","DESTINATION_AIRPORT_ID","DEPARTURE_TIME","DELAY","IS_DELAY_15","MANUFACTURE_YEAR","ACQUISITION_DATE","IS_OPERATING","NUMBER_OF_SEATS","FULLTIME_EMPLOYEES","CARRIER_GROUP"
19805,2,5,15,10721,12953,10,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,2,13,10721,12953,13,0,0,2007,"7/7/2007","Y",99,95518,3
19805,2,5,15,10721,14107,16,139,1,2010,"12/23/2010","Y",160,95518,3
19805,1,1,23,10721,13930,19,17,1,2016,"6/7/2016","Y",160,95518,3
19805,2,4,25,10721,13930,5,0,0,2015,"3/6/2015","Y",160,95518,3
19805,1,2,11,10721,13930,7,0,0,2010,"12/23/2010","Y",160,95518,3
19805,2,5,2,10721,11057,9,0,0,2008,"7/17/2008","Y",187,95518,3
19805,2,5,22,10721,11057,11,0,0,2008,"7/17/2008","Y",187,95518,3
19805,1,3,7,10721,14107,5,0,0,2015,"10/1/2015","Y",160,95518,3
19805,2,4,2,10721,13930,19,14,0,2011,"9/20/2011","Y",160,95518,3
19805,2,4,18,10721,11057,18,0,0,2011,"9/20/2011","Y",160,95518,3
19805,2,4,29,10721,11057,18,0,0,2011,"9/20/2011","Y",160,95518,3
19805,2,4,22,10721,11057,16,0,0,2011,"9/20/2011","Y",160,95518,3
19805,1,2,15,10721,14107,19,0,0,2011,"9/20/2011","Y",160,95518,3
19805,1,3,23,10721,13303,16,0,0,2011,"9/20/2011","Y",160,95518,3
19805,2,5,31,10721,13930,15,0,0,2010,"12/23/2010","Y",160,95518,3
19805,2,5,18,10721,12953,9,0,0,2007,"3/20/2007","Y",99,95518,3
19805,1,3,26,10721,12953,19,0,0,2008,"4/1/2008","Y",99,95518,3
19805,1,1,12,10721,14100,16,32,1,2001,"2/16/2001","Y",187,95518,3
19805,1,1,25,10721,12953,18,0,0,2008,"4/1/2008","Y",99,95518,3
19805,1,3,26,10721,12953,11,2,0,2008,"4/1/2008","Y",99,95518,3
19805,1,1,24,10721,12892,14,0,0,2016,"11/3/2016","Y",181,95518,3
19805,2,4,23,10721,13930,12,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,3,19,10721,11278,9,0,0,2000,"8/5/2000","Y",128,95518,3
19805,2,4,6,10721,13303,7,0,0,2013,"12/10/2013","Y",160,95518,3
19805,2,4,11,10721,11278,12,0,0,2008,"4/1/2008","Y",99,95518,3
19805,2,5,8,10721,14100,18,0,0,2001,"8/28/2001","Y",176,95518,3
19805,2,4,12,10721,14100,18,22,1,2001,"8/28/2001","Y",176,95518,3
19805,1,1,15,10721,14107,12,1,0,2014,"8/4/2014","Y",187,95518,3
19805,1,3,8,10721,13303,6,0,0,2017,"4/5/2017","Y",181,95518,3
19805,1,3,6,10721,12892,10,39,1,2017,"4/5/2017","Y",181,95518,3
19805,1,2,6,10721,13930,12,12,0,2015,"12/4/2015","Y",160,95518,3
19805,2,4,25,10721,11278,11,0,0,2000,"8/5/2000","Y",128,95518,3
19805,1,3,30,10721,11057,11,0,0,2009,"7/15/2009","Y",187,95518,3
19805,1,3,17,10721,12892,7,0,0,2017,"4/5/2017","Y",181,95518,3
19805,2,5,22,10721,12892,7,2,0,2017,"6/26/2017","Y",181,95518,3
19805,1,1,5,10721,13303,18,87,1,2014,"7/11/2014","Y",160,95518,3
19805,2,4,8,10721,12892,16,0,0,2017,"9/26/2017","Y",160,95518,3
19805,1,3,21,10721,14107,9,0,0,2017,"9/26/2017","Y",160,95518,3
19805,1,2,9,10721,14107,9,0,0,2017,"9/26/2017","Y",160,95518,3
19805,2,5,15,10721,13303,7,1,0,2017,"9/26/2017","Y",160,95518,3
19805,1,2,25,10721,11298,10,0,0,2017,"9/26/2017","Y",160,95518,3
19805,2,5,19,10721,13930,10,0,0,2017,"9/26/2017","Y",160,95518,3
19805,2,5,8,10721,12478,7,0,0,2017,"9/26/2017","Y",160,95518,3
19805,1,3,28,10721,12892,17,0,0,2017,"9/26/2017","Y",160,95518,3
19805,2,5,30,10721,13303,18,0,0,2017,"9/26/2017","Y",160,95518,3
19805,1,3,8,10721,14100,15,13,0,2014,"3/31/2014","Y",187,95518,3
19805,1,2,18,10721,11057,9,3,0,2014,"3/31/2014","Y",187,95518,3
19805,1,1,8,10721,11298,17,3,0,2014,"3/31/2014","Y",187,95518,3
19805,1,3,10,10721,11057,7,0,0,2014,"3/31/2014","Y",187,95518,3
19805,2,4,27,10721,14100,16,26,1,2014,"3/31/2014","Y",187,95518,3
19805,1,2,15,10721,11057,11,0,0,2014,"3/31/2014","Y",187,95518,3
19805,1,2,5,10721,14100,8,0,0,2014,"3/31/2014","Y",187,95518,3
19805,1,3,1,10721,11057,11,0,0,2014,"3/31/2014","Y",187,95518,3
19805,2,4,19,10721,14100,17,0,0,2014,"3/31/2014","Y",187,95518,3
19805,1,2,14,10721,14100,8,0,0,2014,"3/31/2014","Y",187,95518,3
19805,1,3,20,10721,14100,7,3,0,2014,"3/31/2014","Y",187,95518,3
19805,1,2,12,10721,14107,12,0,0,2014,"3/31/2014","Y",187,95518,3
19805,2,5,20,10721,14100,5,0,0,2014,"3/31/2014","Y",187,95518,3
19805,1,2,20,10721,14107,12,0,0,2014,"3/31/2014","Y",187,95518,3
19805,2,5,29,10721,12478,7,0,0,1999,"2/7/1999","Y",160,95518,3
19805,2,4,17,10721,13930,10,0,0,1999,"2/7/1999","Y",160,95518,3
19805,1,3,28,10721,11278,11,0,0,2008,"4/1/2008","Y",99,95518,3
19805,2,5,27,10721,13930,15,0,0,1999,"2/7/1999","Y",160,95518,3
19805,1,1,10,10721,12953,14,159,1,2008,"4/1/2008","Y",99,95518,3
19805,1,1,14,10721,14107,5,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,4,5,10721,13930,8,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,4,25,10721,14107,16,37,1,2011,"9/9/2011","Y",160,95518,3
19805,1,2,18,10721,13930,6,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,5,26,10721,11057,19,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,4,4,10721,14107,16,23,1,2011,"9/9/2011","Y",160,95518,3
19805,1,3,1,10721,13930,6,0,0,2011,"9/9/2011","Y",160,95518,3
19805,1,1,20,10721,14100,17,0,0,2013,"6/13/2013","Y",160,95518,3
19805,2,5,8,10721,14100,14,0,0,2013,"6/13/2013","Y",160,95518,3
19805,2,4,13,10721,13303,12,0,0,2013,"6/13/2013","Y",160,95518,3
19805,2,5,2,10721,13930,17,113,1,2013,"6/13/2013","Y",160,95518,3
19805,1,3,26,10721,13930,19,39,1,2013,"6/13/2013","Y",160,95518,3
19805,1,3,8,10721,13930,10,39,1,2013,"6/13/2013","Y",160,95518,3
19805,1,3,11,10721,13930,7,0,0,2013,"6/13/2013","Y",160,95518,3
19805,1,3,16,10721,11057,16,7,0,2013,"6/13/2013","Y",160,95518,3
19805,2,4,17,10721,11057,16,71,1,2013,"6/13/2013","Y",160,95518,3
19805,2,4,14,10721,13930,17,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,5,1,10721,11298,10,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,4,13,10721,11057,12,0,0,2014,"8/19/2014","Y",187,95518,3
19805,1,2,18,10721,14100,16,0,0,2014,"8/19/2014","Y",187,95518,3
19805,2,5,3,10721,11057,9,0,0,2014,"8/19/2014","Y",187,95518,3
19805,1,2,19,10721,13930,9,0,0,2011,"9/9/2011","Y",160,95518,3
19805,2,4,15,10721,11278,12,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,19,10721,12953,9,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,2,14,10721,12953,13,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,2,22,10721,12953,16,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,2,13,10721,14100,16,0,0,2014,"8/28/2014","Y",187,95518,3
19805,1,2,23,10721,12953,10,0,0,2008,"8/1/2008","Y",99,95518,3
19805,2,5,11,10721,11278,9,0,0,2008,"8/1/2008","Y",99,95518,3
19805,1,2,13,10721,14100,15,0,0,2014,"8/19/2014","Y",187,95518,3
19805,1,2,4,10721,12953,16,0,0,2008,"2/1/2008","Y",99,95518,3
19805,2,5,22,10721,12953,6,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,9,10721,14100,11,0,0,2007,"12/1/2007","Y",99,95518,3
19805,2,4,23,10721,12953,11,33,1,2007,"12/1/2007","Y",99,95518,3
19805,2,4,4,10721,14100,12,18,1,2007,"12/1/2007","Y",99,95518,3
19805,2,5,6,10721,14100,12,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,1,10721,14100,11,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,1,16,10721,11278,16,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,27,10721,12953,7,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,19,10721,12953,17,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,2,22,10721,12953,12,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,1,18,10721,12953,6,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,11,10721,13303,7,0,0,2017,"10/10/2017","Y",160,95518,3
19805,2,5,13,10721,12892,18,0,0,2017,"10/10/2017","Y",160,95518,3
19805,2,4,22,10721,12953,17,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,3,11,10721,12953,16,120,1,2007,"12/1/2007","Y",99,95518,3
19805,1,1,17,10721,12953,7,0,0,2007,"12/1/2007","Y",99,95518,3
19805,2,4,13,10721,12953,6,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,2,28,10721,12953,12,0,0,2007,"12/1/2007","Y",99,95518,3
19805,2,4,23,10721,12953,15,0,0,2007,"12/1/2007","Y",99,95518,3
19805,1,2,12,10721,12953,12,0,0,2007,"12/1/2007","Y",99,95518,3
19805,2,5,17,10721,12892,14,2,0,2013,"12/17/2013","Y",160,95518,3
19805,2,4,29,10721,14107,10,0,0,2001,"9/24/2001","Y",160,95518,3
19805,1,3,2,10721,14107,5,0,0,2014,"11/7/2014","Y",160,95518,3
19805,2,5,16,10721,12892,7,0,0,2017,"5/5/2017","Y",181,95518,3
19805,1,3,19,10721,13303,6,0,0,2017,"2/17/2017","Y",181,95518,3
19805,2,4,7,10721,13303,16,0,0,2017,"2/17/2017","Y",181,95518,3
19805,1,2,16,10721,12892,14,0,0,2017,"2/17/2017","Y",181,95518,3
19805,2,5,25,10721,12892,12,1,0,2017,"2/17/2017","Y",181,95518,3
19805,1,3,27,10721,11298,7,21,1,1999,"2/10/1999","Y",160,95518,3
19805,1,2,24,10721,14100,17,0,0,1999,"2/10/1999","Y",160,95518,3
19805,2,5,22,10721,13930,15,0,0,1999,"2/10/1999","Y",160,95518,3
19805,1,1,1,10721,13303,18,82,1,1999,"2/10/1999","Y",160,95518,3
19805,2,5,6,10721,11057,14,0,0,2000,"","Y",160,95518,3
19805,1,2,1,10721,14100,16,9,0,2001,"6/9/2001","Y",187,95518,3
19805,1,1,22,10721,11298,17,57,1,2001,"6/9/2001","Y",187,95518,3
19805,2,5,22,10721,11057,13,11,0,2001,"6/9/2001","Y",187,95518,3
19805,1,1,29,10721,14100,7,0,0,2001,"6/9/2001","Y",187,95518,3
19805,2,5,1,10721,14100,5,0,0,2014,"5/15/2014","Y",187,95518,3
19805,1,2,13,10721,11298,7,0,0,1999,"2/10/1999","Y",160,95518,3
19805,2,4,10,10721,13930,12,0,0,1999,"2/10/1999","Y",160,95518,3
19805,1,1,30,10721,11057,16,0,0,2013,"6/25/2013","Y",160,95518,3
19805,1,3,15,10721,12892,17,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,1,12,10721,13303,6,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,1,3,10721,11057,14,0,0,2014,"5/15/2014","Y",187,95518,3
19805,1,2,8,10721,14100,7,0,0,2014,"5/15/2014","Y",187,95518,3
19805,1,1,13,10721,13303,12,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,3,10,10721,11298,6,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,2,22,10721,13303,6,0,0,2001,"12/5/2001","Y",176,95518,3
19805,1,3,1,10721,13930,7,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,1,3,10721,11057,18,0,0,2010,"4/26/2010","Y",160,95518,3
19805,2,5,22,10721,11298,10,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,2,16,10721,11298,6,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,3,6,10721,13303,16,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,2,1,10721,14100,17,0,0,2010,"4/26/2010","Y",160,95518,3
19805,2,5,6,10721,13930,13,0,0,2010,"4/26/2010","Y",160,95518,3
19805,1,1,13,10721,14100,5,6,0,2000,"7/21/2000","Y",150,95518,3
19805,1,2,1,10721,14100,18,0,0,2000,"7/21/2000","Y",150,95518,3
19805,1,2,5,10721,13303,11,2,0,2012,"9/13/2012","Y",160,95518,3
19805,2,5,9,10721,12953,8,0,0,2006,"2/1/2006","Y",128,95518,3
19805,2,5,17,10721,11057,5,0,0,1999,"2/22/1999","Y",128,95518,3
19805,2,4,17,10721,13930,9,0,0,2012,"9/13/2012","Y",160,95518,3
19805,2,5,23,10721,11057,19,14,0,2000,"11/10/2000","Y",160,95518,3
19805,2,5,3,10721,14107,16,31,1,2010,"12/10/2010","Y",160,95518,3
19805,2,4,16,10721,11278,7,0,0,2008,"4/1/2008","Y",99,95518,3
19805,2,4,26,10721,14100,15,11,0,2000,"5/19/2000","Y",160,95518,3
19805,2,4,30,10721,12953,19,0,0,2007,"6/1/2007","Y",99,95518,3
19805,1,3,11,10721,12892,10,30,1,2016,"12/14/2016","Y",181,95518,3
19805,1,1,16,10721,11298,12,0,0,2016,"12/14/2016","Y",181,95518,3
19805,2,5,24,10721,11278,6,32,1,2008,"2/1/2008","Y",99,95518,3
19805,2,4,12,10721,14100,12,21,1,2008,"2/1/2008","Y",99,95518,3
19805,1,3,20,10721,12953,6,0,0,2007,"6/1/2007","Y",99,95518,3
19805,1,3,2,10721,12892,8,2,0,2016,"12/14/2016","Y",181,95518,3
19805,2,4,26,10721,12953,9,0,0,2007,"6/1/2007","Y",99,95518,3
19805,1,3,24,10721,11057,12,0,0,2000,"5/29/2000","Y",128,95518,3
19805,1,2,2,10721,14100,17,0,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,8,10721,12892,10,0,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,11,10721,14107,5,7,0,2011,"9/29/2011","Y",160,95518,3
19805,2,4,20,10721,14100,17,11,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,10,10721,12892,10,0,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,31,10721,14100,17,0,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,12,10721,14107,5,2,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,13,10721,13303,7,0,0,2011,"9/29/2011","Y",160,95518,3
19805,1,2,5,10721,13930,6,1,0,2011,"9/29/2011","Y",160,95518,3
19805,2,5,6,10721,14100,14,7,0,2011,"9/29/2011","Y",160,95518,3
19805,2,5,3,10721,14107,10,0,0,2011,"9/29/2011","Y",160,95518,3
19805,1,1,19,10721,13930,9,0,0,2000,"4/20/2000","Y",160,95518,3
19805,2,5,12,10721,13303,6,0,0,2000,"4/20/2000","Y",160,95518,3
19805,2,5,5,10721,11057,14,0,0,2000,"4/20/2000","Y",160,95518,3
19805,1,1,18,10721,14100,7,0,0,2001,"6/26/2001","Y",187,95518,3
19805,2,5,25,10721,14100,7,18,1,2001,"6/26/2001","Y",187,95518,3
19805,1,3,6,10721,12953,8,0,0,2005,"5/1/2005","Y",128,95518,3
19805,2,5,27,10721,14100,10,0,0,2014,"6/10/2014","Y",187,95518,3
19805,2,4,21,10721,11298,5,40,1,2014,"6/10/2014","Y",187,95518,3
19805,2,4,30,10721,11057,10,15,1,2014,"6/10/2014","Y",187,95518,3
19805,2,5,2,10721,11057,5,0,0,2014,"6/10/2014","Y",187,95518,3
19805,1,3,12,10721,12953,6,0,0,2006,"12/1/2006","Y",99,95518,3
19805,2,5,24,10721,11278,12,0,0,2000,"1/17/2001","Y",128,95518,3
19805,1,2,6,10721,13303,16,1,0,2009,"6/29/2009","Y",160,95518,3
19805,1,2,7,10721,13303,11,0,0,2009,"4/20/2009","Y",160,95518,3
19805,2,4,19,10721,11057,16,43,1,2009,"6/29/2009","Y",160,95518,3
19805,2,5,1,10721,11057,14,0,0,2009,"6/29/2009","Y",160,95518,3
19805,1,3,9,10721,11057,18,0,0,2009,"4/20/2009","Y",160,95518,3
19805,2,5,9,10721,13303,6,0,0,2013,"7/12/2013","Y",160,95518,3
19805,1,1,21,10721,13930,12,0,0,2013,"7/12/2013","Y",160,95518,3
19805,1,1,22,10721,11278,18,0,0,2005,"5/1/2005","Y",128,95518,3
19805,1,1,1,10721,13930,10,0,0,2014,"12/10/2014","Y",160,95518,3
19805,2,5,17,10721,13930,12,0,0,2014,"12/10/2014","Y",160,95518,3
19805,2,4,25,10721,14107,19,111,1,2014,"12/10/2014","Y",160,95518,3
19805,1,3,9,10721,12953,13,0,0,2007,"4/27/2007","Y",99,95518,3
19805,2,5,6,10721,12892,16,0,0,2000,"7/31/2000","Y",160,95518,3
19805,1,2,4,10721,13303,11,0,0,2013,"1/22/2013","Y",160,95518,3
19805,1,3,16,10721,12892,17,0,0,2014,"4/17/2014","Y",160,95518,3
19805,2,5,28,10721,12892,16,3,0,2014,"4/17/2014","Y",160,95518,3
19805,1,2,1,10721,12892,6,0,0,2014,"1/10/2014","Y",160,95518,3
19805,1,1,26,10721,13303,7,0,0,2014,"1/10/2014","Y",160,95518,3
19805,2,5,13,10721,11278,16,40,1,2000,"10/9/2000","Y",128,95518,3
19805,2,5,15,10721,11278,8,0,0,2000,"10/9/2000","Y",128,95518,3
19805,1,3,18,10721,13930,12,20,1,2013,"1/22/2013","Y",160,95518,3
19805,2,5,15,10721,12953,6,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,2,15,10721,14107,16,5,0,2014,"6/19/2014","Y",187,95518,3
19805,2,5,30,10721,11278,14,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,1,29,10721,12953,11,9,0,2012,"2/7/2012","Y",160,95518,3
19805,1,1,12,10721,12953,17,86,1,2008,"2/1/2008","Y",99,95518,3
19805,2,4,14,10721,13930,10,0,0,2017,"1/24/2017","Y",160,95518,3
19805,1,2,13,10721,14107,5,0,0,2017,"1/24/2017","Y",160,95518,3
19805,1,3,11,10721,11057,14,0,0,2014,"7/8/2014","Y",187,95518,3
19805,1,3,21,10721,11298,13,0,0,2010,"11/19/2010","Y",160,95518,3
19805,1,3,29,10721,14107,12,0,0,2014,"7/8/2014","Y",187,95518,3
19805,2,5,20,10721,14107,6,0,0,2014,"7/8/2014","Y",187,95518,3
19805,2,4,27,10721,11057,5,0,0,2014,"7/8/2014","Y",187,95518,3
19805,1,3,16,10721,11057,14,27,1,2014,"7/8/2014","Y",187,95518,3
19805,1,1,18,10721,14100,15,0,0,2014,"7/8/2014","Y",187,95518,3
19805,1,2,4,10721,14100,7,0,0,2014,"7/8/2014","Y",187,95518,3
19805,1,3,7,10721,14107,12,5,0,2014,"7/8/2014","Y",187,95518,3
19805,2,4,20,10721,11298,5,0,0,2014,"7/8/2014","Y",187,95518,3
19805,1,2,16,10721,12892,7,0,0,2017,"3/9/2017","Y",181,95518,3
19805,2,4,29,10721,12892,7,0,0,2017,"3/9/2017","Y",181,95518,3
19805,1,2,8,10721,12953,6,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,1,29,10721,12892,14,0,0,2017,"3/9/2017","Y",181,95518,3
19805,1,2,28,10721,12892,8,0,0,2017,"3/9/2017","Y",181,95518,3
19805,2,4,13,10721,11298,6,2,0,2017,"3/9/2017","Y",181,95518,3
19805,2,5,18,10721,11298,18,11,0,2017,"3/9/2017","Y",181,95518,3
19805,1,3,2,10721,12892,7,8,0,2017,"3/9/2017","Y",181,95518,3
19805,2,5,21,10721,12892,7,0,0,2017,"3/9/2017","Y",181,95518,3
19805,1,3,26,10721,13930,12,15,1,2000,"4/28/2000","Y",160,95518,3
19805,1,2,11,10721,11057,18,9,0,2000,"4/28/2000","Y",160,95518,3
19805,2,5,18,10721,13930,12,0,0,2000,"4/28/2000","Y",160,95518,3
19805,2,5,1,10721,12892,14,9,0,2001,"10/31/2001","Y",160,95518,3
19805,1,3,1,10721,14107,9,7,0,2000,"4/28/2000","Y",160,95518,3
19805,1,2,18,10721,11057,16,0,0,2016,"9/2/2016","Y",160,95518,3
19805,1,3,6,10721,13930,12,24,1,2012,"11/6/2012","Y",160,95518,3
19805,2,4,8,10721,13303,11,0,0,2017,"12/4/2017","Y",172,95518,3
19805,2,4,27,10721,13303,11,0,0,2017,"12/4/2017","Y",172,95518,3
19805,2,4,18,10721,12953,16,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,2,25,10721,12953,14,13,0,2008,"2/1/2008","Y",99,95518,3
19805,1,3,30,10721,14100,12,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,3,4,10721,12953,12,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,1,17,10721,12953,6,0,0,2008,"2/1/2008","Y",99,95518,3
19805,2,4,3,10721,12953,6,2,0,2008,"2/1/2008","Y",99,95518,3
19805,2,5,6,10721,11278,15,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,3,12,10721,13930,10,0,0,2001,"7/16/2001","Y",160,95518,3
19805,1,2,21,10721,11057,14,0,0,2009,"5/19/2009","Y",187,95518,3
19805,1,3,29,10721,12953,9,0,0,2006,"12/1/2006","Y",99,95518,3
19805,2,4,4,10721,12953,6,0,0,2006,"12/1/2006","Y",99,95518,3
19805,2,5,21,10721,11278,6,0,0,2008,"6/1/2008","Y",99,95518,3
19805,1,2,28,10721,14100,15,0,0,2015,"4/10/2015","Y",187,95518,3
19805,1,1,7,10721,13303,6,0,0,2013,"8/22/2013","Y",160,95518,3
19805,2,5,30,10721,12478,7,0,0,2012,"9/25/2012","Y",160,95518,3
19805,1,3,18,10721,11278,8,0,0,2006,"2/1/2006","Y",128,95518,3
19805,1,1,17,10721,13930,5,0,0,2012,"9/25/2012","Y",160,95518,3
19805,2,5,20,10721,13303,7,28,1,2012,"9/25/2012","Y",160,95518,3
19805,2,5,13,10721,13930,17,0,0,2012,"9/25/2012","Y",160,95518,3
19805,1,3,10,10721,13303,6,0,0,2016,"9/27/2016","Y",160,95518,3
19805,2,5,27,10721,13303,7,0,0,2016,"9/27/2016","Y",160,95518,3
19805,1,2,25,10721,12953,19,0,0,2008,"2/1/2008","Y",99,95518,3
19805,2,4,10,10721,12953,16,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,3,20,10721,12953,7,7,0,2008,"2/1/2008","Y",99,95518,3
19805,2,4,19,10721,11278,8,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,1,9,10721,12953,19,25,1,2008,"2/1/2008","Y",99,95518,3
19805,2,5,8,10721,11278,14,0,0,2008,"2/1/2008","Y",99,95518,3
19805,2,4,20,10721,11057,18,0,0,2011,"10/21/2011","Y",160,95518,3
19805,1,2,9,10721,13930,19,109,1,2011,"10/21/2011","Y",160,95518,3
19805,2,4,27,10721,13930,9,0,0,2011,"10/21/2011","Y",160,95518,3
19805,1,1,3,10721,13930,5,0,0,2011,"10/21/2011","Y",160,95518,3
19805,2,5,16,10721,11298,10,0,0,2011,"10/21/2011","Y",160,95518,3
19805,2,5,30,10721,14100,17,13,0,2011,"10/21/2011","Y",160,95518,3
19805,1,3,27,10721,11057,11,0,0,2013,"10/15/2013","Y",187,95518,3
19805,2,5,14,10721,14100,17,29,1,2013,"10/15/2013","Y",187,95518,3
19805,2,4,4,10721,14100,17,0,0,2013,"10/15/2013","Y",187,95518,3
19805,2,4,1,10721,12953,19,0,0,2007,"7/7/2007","Y",99,95518,3
19805,1,3,10,10721,14100,15,0,0,2000,"7/12/2000","Y",128,95518,3
19805,2,5,29,10721,11278,20,0,0,2000,"7/12/2000","Y",128,95518,3
19805,2,4,29,10721,11278,19,0,0,2007,"7/7/2007","Y",99,95518,3
19805,2,4,3,10721,11057,9,0,0,2013,"10/15/2013","Y",187,95518,3
19805,2,4,29,10721,11278,9,0,0,2007,"7/7/2007","Y",99,95518,3
19805,1,3,18,10721,12953,19,0,0,2007,"7/7/2007","Y",99,95518,3
19805,2,4,13,10721,12953,7,0,0,2007,"7/7/2007","Y",99,95518,3
19805,1,1,23,10721,11278,8,0,0,2000,"7/12/2000","Y",128,95518,3
19805,1,1,1,10721,11278,18,0,0,2000,"7/12/2000","Y",128,95518,3
19805,1,1,22,10721,11278,9,0,0,2000,"7/12/2000","Y",128,95518,3
19805,1,1,1,10721,11278,13,34,1,2000,"7/12/2000","Y",128,95518,3
19805,1,1,8,10721,14107,16,8,0,2013,"10/15/2013","Y",187,95518,3
19805,1,1,1,10721,11298,19,37,1,2011,"11/3/2011","Y",160,95518,3
19805,2,5,21,10721,13930,12,7,0,2009,"4/24/2009","Y",160,95518,3
19805,2,4,15,10721,11057,10,0,0,2009,"6/3/2009","Y",187,95518,3
19805,1,3,27,10721,13930,12,9,0,2016,"5/13/2016","Y",160,95518,3
19805,1,3,2,10721,12892,14,6,0,2017,"6/29/2017","Y",181,95518,3
19805,1,2,21,10721,12892,10,0,0,2017,"6/29/2017","Y",181,95518,3
19805,2,5,17,10721,12953,6,0,0,2008,"2/1/2008","Y",99,95518,3
19805,2,5,15,10721,12953,14,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,2,14,10721,12953,7,0,0,2008,"6/1/2008","Y",99,95518,3
19805,2,4,11,10721,11278,18,0,0,2008,"2/1/2008","Y",99,95518,3
19805,1,2,26,10721,14100,12,10,0,2008,"2/1/2008","Y",99,95518,3
19805,1,2,15,10721,12892,10,0,0,2017,"3/6/2017","Y",181,95518,3
19805,2,4,7,10721,11298,12,0,0,2017,"3/6/2017","Y",181,95518,3
19805,2,4,22,10721,12892,9,6,0,2017,"3/6/2017","Y",181,95518,3
19805,1,3,1,10721,11298,12,0,0,2017,"3/6/2017","Y",181,95518,3
19805,1,3,12,10721,11298,12,4,0,2017,"3/6/2017","Y",181,95518,3
19805,2,5,11,10721,11298,18,0,0,2017,"3/6/2017","Y",181,95518,3
19805,1,1,11,10721,13303,16,0,0,2000,"5/12/2000","Y",160,95518,3
19805,1,1,5,10721,11298,15,11,0,2000,"5/12/2000","Y",160,95518,3
19805,1,1,21,10721,11298,7,0,0,2000,"5/12/2000","Y",160,95518,3
19805,2,5,21,10721,13930,9,16,1,2000,"5/12/2000","Y",160,95518,3
19805,2,4,23,10721,13930,10,0,0,2000,"5/12/2000","Y",160,95518,3
19805,1,2,4,10721,13930,7,0,0,2000,"5/12/2000","Y",160,95518,3
19805,2,4,9,10721,14107,16,0,0,2001,"6/5/2001","Y",160,95518,3
19805,2,4,7,10721,14107,5,91,1,2001,"6/5/2001","Y",160,95518,3
19805,2,4,6,10721,12953,7,0,0,2006,"12/1/2006","Y",99,95518,3
19805,2,4,19,10721,12892,12,0,0,2016,"8/26/2016","Y",181,95518,3
19805,2,4,22,10721,11298,6,0,0,2016,"8/26/2016","Y",181,95518,3
19805,2,5,21,10721,11057,5,0,0,1999,"8/3/1999","Y",128,95518,3
19805,2,4,8,10721,13930,13,0,0,2000,"5/12/2000","Y",160,95518,3
19805,1,2,20,10721,13930,19,0,0,2000,"5/12/2000","Y",160,95518,3
