MANUFACTURE_YEAR,ACQUISITION_DATE,TAIL_NUM,AIRLINE_ID,IS_OPERATING,NUMBER_OF_SEATS
2004,1/27/2005,N718PS,20397,Y,70
2004,1/31/2005,N723PS,20397,Y,70
2004,2/2/2005,N710PS,20397,Y,70
2004,2/2/2005,N712PS,20397,Y,70
2004,2/15/2005,N716PS,20397,Y,70
2004,2/28/2005,N720PS,20397,Y,70
2004,3/4/2005,N719PS,20397,Y,70
2004,8/8/2018,N520DC,20397,Y,70
2004,12/5/2018,N524AE,20397,Y,70
2004,5/19/2014,N928EV,20304,Y,50
2004,3/24/2014,N929EV,20304,Y,50
2004,11/19/2004,N715SK,20304,Y,66
2004,12/3/2004,N716SK,20304,Y,66
2004,1/6/2005,N718SK,20304,Y,66
2004,1/4/2005,N719SK,20304,Y,66
2004,10/21/2014,N8903A,20304,Y,50
2004,12/4/2014,N8923A,20304,Y,50
2004,1/8/2015,N8932C,20304,Y,50
2004,12/4/2014,N8933B,20304,Y,50
2004,3/3/2015,N8942A,20304,Y,50
2004,12/4/2014,N8965E,20304,Y,50
2004,12/3/2014,N8968E,20304,Y,50
2004,10/21/2014,N8982A,20304,Y,50
2004,6/29/2004,N971SW,20304,Y,50
2004,6/21/2004,N973SW,20304,Y,50
2004,7/15/2004,N975SW,20304,Y,50
2004,7/13/2004,N976SW,20304,Y,50
2004,7/8/2004,N978SW,20304,Y,50
2004,6/30/2004,N979SW,20304,Y,50
2004,7/20/2004,N980SW,20304,Y,50
2004,7/22/2004,N982SW,20304,Y,50
2004,8/11/2004,N983SW,20304,Y,50
2004,9/9/2004,N986SW,20304,Y,50
2004,1/26/2004,N701SK,20304,Y,66
2004,2/26/2004,N702SK,20304,Y,66
2004,3/24/2004,N703SK,20304,Y,66
2004,4/29/2004,N705SK,20304,Y,66
2004,6/3/2004,N706SK,20304,Y,66
2004,7/18/2004,N708SK,20304,Y,66
2004,7/29/2004,N709SK,20304,Y,66
2004,10/21/2004,N710SK,20304,Y,66
2004,10/28/2004,N712SK,20304,Y,66
2004,11/1/2004,N713SK,20304,Y,66
2004,1/7/2005,N724SK,20304,Y,66
2004,7/8/2004,N417QX,19687,Y,70
2004,5/11/2016,N822SY,20422,Y,183
2004,2/6/2017,N823SY,20422,Y,183
2004,5/21/2004,N33286,19977,Y,154
2004,5/27/2004,N37287,19977,Y,154
2004,7/29/2004,N33289,19977,Y,154
2004,9/8/2004,N37290,19977,Y,154
2004,12/21/2004,N33292,19977,Y,154
2004,1/9/2004,N57855,19977,Y,216
2004,1/27/2004,N74856,19977,Y,216
2004,2/20/2004,N57857,19977,Y,216
2004,3/22/2004,N75858,19977,Y,216
2004,4/27/2004,N56859,19977,Y,216
2004,1/28/2004,N34282,19977,Y,154
2004,2/24/2004,N73283,19977,Y,154
2004,3/29/2004,N33284,19977,Y,154
2004,7/21/2004,N78285,19977,Y,154
2004,6/8/2004,N76288,19977,Y,154
2004,11/23/2004,N73291,19977,Y,154
2004,7/14/2004,N286WN,19393,Y,143
2004,1/8/2004,N450WN,19393,Y,143
2004,2/26/2004,N451WN,19393,Y,143
2004,3/4/2004,N452WN,19393,Y,143
2004,3/30/2004,N453WN,19393,Y,143
2004,3/29/2004,N454WN,19393,Y,143
2004,3/31/2004,N455WN,19393,Y,143
2004,4/12/2004,N456WN,19393,Y,143
2004,4/23/2004,N457WN,19393,Y,143
2004,4/29/2004,N458WN,19393,Y,143
2004,4/15/2004,N459WN,19393,Y,143
2004,5/7/2004,N460WN,19393,Y,143
2004,5/27/2004,N461WN,19393,Y,143
2004,6/2/2004,N462WN,19393,Y,143
2004,6/7/2004,N463WN,19393,Y,143
2004,6/11/2004,N464WN,19393,Y,143
2004,6/14/2004,N465WN,19393,Y,143
2004,6/11/2004,N466WN,19393,Y,143
2004,6/17/2004,N467WN,19393,Y,143
2004,6/23/2004,N468WN,19393,Y,143
2004,6/24/2004,N469WN,19393,Y,143
2004,6/29/2004,N470WN,19393,Y,143
2004,7/16/2004,N472WN,19393,Y,143
2004,7/22/2004,N473WN,19393,Y,143
2004,7/27/2004,N474WN,19393,Y,143
2004,8/2/2004,N475WN,19393,Y,143
2004,8/5/2004,N476WN,19393,Y,143
2004,8/12/2004,N477WN,19393,Y,143
2004,8/17/2004,N478WN,19393,Y,143
2004,8/23/2004,N479WN,19393,Y,143
2004,8/26/2004,N480WN,19393,Y,143
2004,9/1/2004,N481WN,19393,Y,143
2004,9/9/2004,N482WN,19393,Y,143
2004,9/14/2004,N483WN,19393,Y,143
2004,9/24/2004,N484WN,19393,Y,143
2004,9/22/2004,N485WN,19393,Y,143
2004,10/4/2004,N486WN,19393,Y,143
2004,10/6/2004,N487WN,19393,Y,143
2004,10/13/2004,N488WN,19393,Y,143
2004,10/15/2004,N489WN,19393,Y,143
2004,11/2/2004,N490WN,19393,Y,143
2004,11/2/2004,N491WN,19393,Y,143
2004,11/12/2004,N492WN,19393,Y,143
2004,12/6/2004,N493WN,19393,Y,143
2004,12/13/2004,N494WN,19393,Y,143
2004,2/23/2004,N495WN,19393,Y,143
2004,1/7/2005,N496WN,19393,Y,143
2004,1/7/2005,N497WN,19393,Y,143
2004,5/16/2014,N7701B,19393,Y,143
2004,4/26/2012,N7702A,19393,Y,143
2004,7/15/2014,N7703A,19393,Y,143
2004,6/22/2012,N7704B,19393,Y,143
2004,9/12/2014,N7705A,19393,Y,143
2004,10/17/2014,N7706A,19393,Y,143
2004,9/24/2014,N7707C,19393,Y,143
2004,9/24/2014,N7708E,19393,Y,143
2004,4/26/2012,N7714B,19393,Y,143
2004,2/17/2015,N7834A,19393,Y,143
2004,12/16/2015,N7873A,19393,Y,143
2004,12/18/2015,N7874B,19393,Y,143
2004,1/22/2016,N7875A,19393,Y,143
2004,2/16/2016,N7876A,19393,Y,143
2004,3/24/2016,N819AX,20377,Y,381
2004,1/12/2004,N912FJ,20378,Y,79
2004,1/19/2004,N913FJ,20378,Y,79
2004,1/28/2004,N914FJ,20378,Y,79
2004,3/3/2004,N915FJ,20378,Y,79
2004,3/16/2004,N916FJ,20378,Y,79
2004,3/23/2004,N917FJ,20378,Y,79
2004,4/8/2004,N918FJ,20378,Y,79
2004,4/13/2004,N919FJ,20378,Y,79
2004,4/16/2004,N920FJ,20378,Y,79
2004,6/10/2004,N921FJ,20378,Y,79
2004,6/4/2004,N922FJ,20378,Y,79
2004,6/20/2004,N923FJ,20378,Y,79
2004,7/21/2004,N924FJ,20378,Y,79
2004,7/20/2004,N925FJ,20378,Y,79
2004,11/3/2004,N926LR,20378,Y,79
2004,9/22/2005,N357FC,20452,Y,69
2004,9/21/2005,N809MD,20452,Y,69
2004,9/22/2004,N631RW,20452,Y,70
2004,9/30/2004,N632RW,20452,Y,70
2004,10/22/2004,N633RW,20452,Y,70
2004,10/29/2004,N634RW,20452,Y,70
2004,11/4/2004,N635RW,20452,Y,70
2004,11/19/2004,N636RW,20452,Y,70
2004,11/19/2004,N637RW,20452,Y,70
2004,1/27/2005,N644RW,20452,Y,70
2004,5/2/2017,N638RW,20452,Y,70
2004,5/2/2017,N639RW,20452,Y,70
2004,5/2/2017,N640RW,20452,Y,70
2004,5/2/2017,N641RW,20452,Y,70
2004,5/2/2017,N642RW,20452,Y,70
2004,10/12/2017,N810MD,20452,Y,69
2004,10/12/2017,N815MD,20452,Y,69
2004,10/12/2017,N818MD,20452,Y,69
2005,3/15/2012,N939AJ,21652,Y,13
2005,5/17/2013,N405LA,21652,Y,9
2005,1/1/2005,N162UP,19917,Y,0
2005,2/1/2005,N163UP,19917,Y,0
2005,7/1/2005,N164UP,19917,Y,0
2005,5/1/2005,N165UP,19917,Y,0
2005,6/1/2005,N166UP,19917,Y,0
2005,7/1/2005,N167UP,19917,Y,0
2005,8/1/2005,N168UP,19917,Y,0
2005,3/17/2005,N819AY,20363,Y,50
2005,3/31/2005,N820AY,20363,Y,50
2005,5/19/2005,N832AY,20363,Y,50
2005,5/19/2005,N833AY,20363,Y,50
2005,5/31/2005,N834AY,20363,Y,50
2005,6/1/2005,N835AY,20363,Y,50
2005,6/15/2005,N836AY,20363,Y,50
2005,7/13/2005,N840AY,20363,Y,50
2005,5/17/2005,N831AY,20363,N,50
2005,5/1/2005,N835AW,19805,Y,128
2005,10/1/2005,N836AW,19805,Y,128
2005,11/1/2005,N837AW,19805,Y,128
2005,11/1/2005,N838AW,19805,Y,128
2005,12/1/2005,N679AW,19805,Y,150
2005,12/1/2005,N680AW,19805,Y,150
2005,7/1/2005,N548AS,19930,Y,160
2005,2/2/2005,N546AS,19930,Y,160
2005,3/1/2005,N549AS,19930,Y,160
2005,12/16/2005,N178JB,20409,Y,100
2005,1/12/2005,N603JB,20409,Y,150
2005,2/10/2005,N605JB,20409,Y,150
2005,2/23/2005,N606JB,20409,Y,150
2005,2/24/2005,N607JB,20409,Y,150
2005,4/13/2005,N608JB,20409,Y,150
2005,5/26/2005,N612JB,20409,Y,150
2005,6/16/2005,N613JB,20409,Y,150
2005,6/21/2005,N615JB,20409,Y,150
2005,7/20/2005,N618JB,20409,Y,150
2005,7/21/2005,N621JB,20409,Y,162
2005,8/10/2005,N623JB,20409,Y,150
2005,8/31/2005,N624JB,20409,Y,150
2005,9/28/2005,N625JB,20409,Y,150
2005,11/3/2005,N627JB,20409,Y,162
2005,11/3/2005,N629JB,20409,Y,150
2005,12/22/2005,N630JB,20409,Y,150
2005,10/7/2005,N179JB,20409,Y,100
2005,9/12/2005,N183JB,20409,Y,100
2005,10/24/2005,N184JB,20409,Y,100
2005,11/3/2005,N187JB,20409,Y,100
2005,12/1/2005,N190JB,20409,Y,100
2005,12/13/2005,N192JB,20409,Y,100
2005,1/6/2006,N193JB,20409,Y,100
2005,2/21/2014,N896AT,19790,Y,110
2005,9/30/2014,N899AT,19790,Y,110
2005,11/18/2014,N922AT,19790,Y,110
2005,2/3/2015,N923AT,19790,Y,110
2005,4/21/2015,N983AT,19790,Y,110
2005,12/29/2015,N822DX,19790,Y,193
2005,4/2/2015,N823DX,19790,Y,193
2005,5/13/2005,N809NW,19790,Y,293
2005,6/21/2005,N810NW,19790,Y,293
2005,9/12/2005,N811NW,19790,Y,293
2005,9/17/2012,N758EV,20366,Y,70
2005,9/15/2012,N759EV,20366,Y,70
2005,9/11/2012,N760EV,20366,Y,70
2005,3/5/2015,N761ND,20366,Y,70
2005,11/12/2010,N11184,20366,Y,50
2005,11/12/2010,N11189,20366,Y,50
2005,11/12/2010,N11192,20366,Y,50
2005,11/12/2010,N12195,20366,Y,50
2005,11/12/2010,N14180,20366,Y,50
2005,11/12/2010,N14188,20366,Y,50
2005,11/12/2010,N16178,20366,Y,50
2005,11/12/2010,N17185,20366,Y,50
2005,11/12/2010,N17196,20366,Y,50
2005,3/1/2005,N938FR,20436,Y,150
2005,4/25/2005,N939FR,20436,Y,150
2005,6/14/2005,N941FR,20436,Y,150
2005,7/15/2005,N943FR,20436,Y,150
2005,9/1/2014,N302NV,20368,Y,156
2005,4/1/2015,N305NV,20368,Y,156
2005,5/22/2015,N306NV,20368,Y,156
2005,11/27/2015,N307NV,20368,Y,156
2005,12/27/2015,N308NV,20368,Y,156
2005,6/1/2014,N315NV,20368,Y,156
2005,6/1/2014,N316NV,20368,Y,156
2005,6/1/2014,N317NV,20368,Y,156
2005,6/1/2014,N318NV,20368,Y,156
2005,6/1/2014,N319NV,20368,Y,156
2005,6/1/2014,N320NV,20368,Y,156
2005,6/1/2014,N321NV,20368,Y,156
2005,6/1/2014,N322NV,20368,Y,156
2005,6/1/2014,N323NV,20368,Y,156
2005,12/20/2015,N326NV,20368,Y,156
2005,2/3/2016,N327NV,20368,Y,156
2005,10/21/2016,N331NV,20368,Y,156
2005,9/10/2017,N332NV,20368,Y,156
2005,6/17/2005,N151GJ,20500,Y,70
2005,7/28/2005,N152GJ,20500,Y,70
2005,7/29/2005,N153GJ,20500,Y,70
2005,1/6/2006,N160GJ,20500,Y,70
2005,10/25/2005,N154GJ,20500,Y,70
2005,10/26/2005,N155GJ,20500,Y,70
2005,10/31/2005,N156GJ,20500,Y,70
2005,12/8/2005,N157GJ,20500,Y,70
2005,12/21/2005,N158GJ,20500,Y,70
2005,12/22/2005,N159GJ,20500,Y,70
2005,4/15/2016,N821FL,20166,Y,0
2005,12/30/2011,N493HA,19690,Y,123
2005,10/27/2016,N402KZ,20370,Y,0
2005,11/10/2016,N401KZ,20370,Y,0
2005,1/31/2005,N902BC,20398,Y,50
2005,2/24/2005,N905JH,20398,Y,50
2005,3/21/2005,N908AE,20398,Y,50
2005,3/23/2005,N909AE,20398,Y,50
2005,3/29/2005,N918AE,20398,Y,50
2005,4/27/2005,N922AE,20398,Y,50
2005,4/28/2005,N923AE,20398,Y,50
2005,4/28/2005,N925AE,20398,Y,50
2005,5/17/2005,N928AE,20398,Y,50
2005,5/19/2005,N931AE,20398,Y,50
2005,5/24/2005,N932AE,20398,Y,50
2005,6/15/2005,N933JN,20398,Y,50
2005,6/22/2005,N935AE,20398,Y,50
2005,6/29/2005,N939AE,20398,Y,50
2005,7/18/2005,N941LT,20398,Y,50
2005,7/28/2005,N942LL,20398,Y,50
2005,3/28/2005,N502NK,20416,Y,145
2005,5/24/2005,N503NK,20416,Y,145
2005,5/31/2005,N504NK,20416,Y,145
2005,6/21/2005,N505NK,20416,Y,145
2005,6/24/2005,N506NK,20416,Y,145
2005,9/29/2005,N507NK,20416,Y,145
2005,10/27/2005,N508NK,20416,Y,145
2005,11/29/2005,N509NK,20416,Y,145
2005,12/6/2005,N510NK,20416,Y,145
2005,1/31/2005,N725PS,20397,Y,70
2005,5/19/2014,N930EV,20304,Y,50
2005,11/13/2017,N931EV,20304,Y,50
2005,3/24/2014,N932EV,20304,Y,50
2005,10/20/2017,N933EV,20304,Y,50
2005,8/2/2017,N936EV,20304,Y,50
2005,8/21/2017,N937EV,20304,Y,50
2005,1/31/2005,N740SK,20304,Y,66
2005,1/31/2005,N742SK,20304,Y,66
2005,3/16/2005,N743SK,20304,Y,66
2005,1/6/2015,N601XJ,20304,Y,50
2005,1/6/2015,N602XJ,20304,Y,50
2005,1/14/2005,N727SK,20304,Y,66
2005,1/28/2005,N728SK,20304,Y,66
2005,1/28/2005,N730SK,20304,Y,66
2005,1/30/2005,N738SK,20304,Y,66
2005,7/27/2005,N753SK,20304,Y,66
2005,10/18/2005,N758SK,20304,Y,66
2005,9/16/2005,N760SK,20304,Y,66
2005,1/10/2005,N726SK,20304,Y,66
2005,1/31/2005,N732SK,20304,Y,66
2005,3/15/2005,N744SK,20304,Y,66
2005,4/15/2005,N745SK,20304,Y,66
2005,4/21/2005,N746SK,20304,Y,66
2005,4/22/2005,N748SK,20304,Y,66
2005,5/3/2005,N750SK,20304,Y,66
2005,4/30/2005,N751SK,20304,Y,66
2005,4/29/2005,N752SK,20304,Y,66
2005,7/27/2005,N754SK,20304,Y,66
2005,9/3/2005,N755SK,20304,Y,66
2005,9/3/2005,N756SK,20304,Y,66
2005,10/31/2005,N762SK,20304,Y,66
2005,11/1/2005,N763SK,20304,Y,66
2005,12/2/2005,N764SK,20304,Y,66
2005,12/5/2005,N765SK,20304,Y,66
2005,1/4/2006,N766SK,20304,Y,66
2005,1/7/2006,N767SK,20304,Y,66
2005,1/3/2006,N768SK,20304,Y,66
2005,1/4/2006,N772SK,20304,Y,66
2005,1/11/2006,N773SK,20304,Y,66
2005,6/13/2014,N808SY,20422,Y,168
2005,3/1/2005,N809SY,20422,Y,183
2005,3/1/2018,N824SY,20422,Y,183
2005,8/30/2005,N77295,19977,Y,154
2005,7/8/2005,N37293,19977,Y,154
2005,8/22/2005,N33294,19977,Y,154
2005,9/19/2005,N77296,19977,Y,154
2005,10/17/2005,N39297,19977,Y,154
2005,11/21/2005,N37298,19977,Y,154
2005,11/29/2005,N73299,19977,Y,154
2005,7/1/2014,N904AR,20195,y,0
2005,1/26/2005,N200WN,19393,Y,143
2005,2/16/2005,N201LV,19393,Y,143
2005,2/17/2005,N202WN,19393,Y,143
2005,2/23/2005,N203WN,19393,Y,143
2005,3/9/2005,N204WN,19393,Y,143
2005,3/16/2005,N205WN,19393,Y,143
2005,3/28/2005,N206WN,19393,Y,143
2005,3/31/2005,N207WN,19393,Y,143
2005,4/1/2005,N208WN,19393,Y,143
2005,4/27/2005,N209WN,19393,Y,143
2005,4/13/2005,N210WN,19393,Y,143
2005,4/29/2005,N211WN,19393,Y,143
2005,5/16/2005,N212WN,19393,Y,143
2005,5/31/2005,N213WN,19393,Y,143
2005,6/14/2005,N214WN,19393,Y,143
2005,6/7/2005,N215WN,19393,Y,143
2005,6/28/2005,N216WR,19393,Y,143
2005,6/30/2005,N217JC,19393,Y,143
2005,7/6/2005,N218WN,19393,Y,143
2005,7/11/2005,N219WN,19393,Y,143
2005,8/1/2005,N220WN,19393,Y,143
2005,8/24/2005,N221WN,19393,Y,143
2005,9/1/2005,N222WN,19393,Y,143
2005,10/26/2005,N223WN,19393,Y,143
2005,10/29/2005,N224WN,19393,Y,143
2005,12/8/2005,N225WN,19393,Y,143
2005,11/30/2005,N226WN,19393,Y,143
2005,12/13/2005,N227WN,19393,Y,143
2005,12/19/2005,N228WN,19393,Y,143
2005,5/22/2006,N238WN,19393,Y,143
2005,1/21/2005,N498WN,19393,Y,143
2005,1/24/2005,N499WN,19393,Y,143
2005,10/23/2014,N7709A,19393,Y,143
2005,10/23/2014,N7710A,19393,Y,143
2005,11/14/2014,N7711N,19393,Y,143
2005,12/5/2014,N7712G,19393,Y,143
2005,12/5/2013,N7713A,19393,Y,143
2005,11/7/2013,N7715E,19393,Y,143
2005,12/11/2014,N7716A,19393,Y,143
2005,2/5/2015,N7717D,19393,Y,143
2005,12/5/2014,N7718B,19393,Y,143
2005,1/15/2015,N7719A,19393,Y,143
2005,10/9/2015,N7835A,19393,Y,143
2005,12/11/2015,N7877H,19393,Y,143
2005,4/5/2016,N7848A,19393,Y,143
2005,3/10/2016,N7879A,19393,Y,143
2005,3/17/2016,N7847A,19393,Y,143
2005,3/22/2016,N7878A,19393,Y,143
2005,1/24/2017,N7855A,19393,Y,143
2005,3/7/2017,N7857B,19393,Y,143
2005,4/28/2017,N7858A,19393,Y,143
2005,6/2/2017,N7860A,19393,Y,143
2005,6/20/2017,N7861J,19393,Y,143
2005,7/7/2017,N7862A,19393,Y,143
2005,12/19/2017,N7889A,19393,Y,143
2005,1/9/2017,N828AX,20377,Y,381
2005,1/28/2005,N927LR,20378,Y,79
2005,1/31/2005,N928LR,20378,Y,79
2005,2/22/2005,N929LR,20378,Y,79
2005,3/9/2005,N930LR,20378,Y,79
2005,3/30/2005,N931LR,20378,Y,79
2005,4/6/2005,N932LR,20378,Y,79
2005,4/19/2005,N933LR,20378,Y,79
2005,4/26/2005,N934FJ,20378,Y,79
2005,4/29/2005,N935LR,20378,Y,79
2005,6/9/2005,N938LR,20378,Y,79
2005,7/28/2005,N939LR,20378,Y,79
2005,7/29/2005,N942LR,20378,Y,79
2005,10/25/2005,N956LR,20378,Y,79
2005,1/14/2005,N643RW,20452,Y,70
2005,2/3/2005,N645RW,20452,Y,70
2005,2/28/2005,N646RW,20452,Y,70
2005,4/14/2005,N647RW,20452,Y,70
2005,4/28/2005,N648RW,20452,Y,70
2005,5/12/2005,N649RW,20452,Y,70
2005,5/16/2005,N650RW,20452,Y,70
2005,5/19/2005,N651RW,20452,Y,70
2005,6/6/2005,N652RW,20452,Y,70
2005,6/23/2005,N653RW,20452,Y,70
2005,11/3/2005,N654RW,20452,Y,70
2005,11/21/2005,N655RW,20452,Y,70
2005,12/8/2005,N656RW,20452,Y,70
2005,12/22/2005,N657RW,20452,Y,70
2005,7/7/2005,N855RW,20452,Y,70
2005,7/18/2005,N856RW,20452,Y,70
2005,7/28/2005,N857RW,20452,Y,70
2005,9/8/2005,N858RW,20452,Y,70
2005,9/22/2005,N859RW,20452,Y,70
2005,9/26/2005,N861RW,20452,Y,70
2005,9/30/2005,N862RW,20452,Y,70
2005,10/6/2005,N863RW,20452,Y,70
2005,8/25/2005,N979RP,20452,Y,70
2005,10/13/2017,N823MD,20452,Y,69
2005,10/12/2017,N824MD,20452,Y,69
2005,10/12/2017,N860RW,20452,Y,69
2006,9/8/2017,N276EA,21161,Y,150
2006,6/19/2009,N1759C,21352,Y,14
2006,1/2/2012,N702DR,21352,Y,13
2006,4/28/2015,N335LL,21352,Y,10
2006,9/8/2016,N501MG,21352,Y,13
2006,3/24/2011,N228PC,21652,Y,9
2006,3/19/2017,N450BT,21652,Y,14
2006,10/31/2010,N671LE,21854,Y,16
2006,3/17/2017,N750DX,21974,Y,8
2006,3/17/2011,N744DA,20408,Y,9
2006,1/1/2006,N169UP,19917,Y,0
2006,2/1/2006,N170UP,19917,Y,0
2006,3/1/2006,N171UP,19917,Y,0
2006,5/1/2006,N172UP,19917,Y,0
2006,6/1/2006,N173UP,19917,Y,0
2006,8/1/2006,N174UP,19917,Y,0
2006,12/6/2007,N695CA,20363,Y,76
2006,2/1/2006,N839AW,19805,Y,128
2006,2/1/2006,N840AW,19805,Y,128
2006,3/30/2006,N767AJ,19805,Y,247
2006,5/26/2006,N768AA,19805,Y,260
2006,12/1/2006,N944UW,19805,Y,99
2006,12/1/2006,N945UW,19805,Y,99
2006,2/23/2006,N621VA,19930,Y,149
2006,3/23/2006,N622VA,19930,Y,149
2006,4/11/2006,N623VA,19930,Y,149
2006,5/15/2006,N521VA,19930,Y,119
2006,5/30/2006,N624VA,19930,Y,149
2006,6/19/2006,N625VA,19930,Y,149
2006,6/28/2006,N522VA,19930,Y,119
2006,7/11/2006,N626VA,19930,Y,149
2006,8/24/2006,N627VA,19930,Y,149
2006,2/1/2006,N551AS,19930,Y,157
2006,3/1/2006,N553AS,19930,Y,157
2006,2/1/2006,N552AS,19930,Y,157
2006,12/1/2006,N562AS,19930,Y,157
2006,12/1/2006,N564AS,19930,Y,157
2006,6/1/2006,N556AS,19930,Y,157
2006,8/1/2006,N557AS,19930,Y,157
2006,8/1/2006,N558AS,19930,Y,157
2006,10/1/2006,N559AS,19930,Y,157
2006,10/1/2006,N560AS,19930,Y,157
2006,10/1/2006,N563AS,19930,Y,157
2006,12/1/2006,N565AS,19930,Y,157
2006,1/11/2006,N632JB,20409,Y,150
2006,2/1/2006,N633JB,20409,Y,150
2006,3/13/2006,N634JB,20409,Y,150
2006,4/4/2006,N635JB,20409,Y,150
2006,12/6/2006,N636JB,20409,Y,150
2006,5/24/2006,N637JB,20409,Y,150
2006,6/14/2006,N638JB,20409,Y,150
2006,6/28/2006,N639JB,20409,Y,150
2006,8/2/2006,N641JB,20409,Y,150
2006,9/7/2006,N643JB,20409,Y,150
2006,9/21/2006,N644JB,20409,Y,150
2006,11/15/2006,N646JB,20409,Y,162
2006,12/7/2006,N648JB,20409,Y,150
2006,12/6/2006,N649JB,20409,Y,150
2006,7/12/2006,N640JB,20409,Y,150
2006,10/5/2006,N645JB,20409,Y,150
2006,2/6/2006,N197JB,20409,Y,100
2006,2/21/2006,N198JB,20409,Y,100
2006,3/16/2006,N203JB,20409,Y,100
2006,4/20/2006,N206JB,20409,Y,100
2006,4/27/2006,N216JB,20409,Y,100
2006,5/22/2006,N228JB,20409,Y,100
2006,6/7/2006,N229JB,20409,Y,100
2006,6/13/2006,N231JB,20409,Y,100
2006,6/30/2006,N236JB,20409,Y,100
2006,7/21/2006,N238JB,20409,Y,100
2006,8/16/2006,N239JB,20409,Y,100
2006,8/23/2006,N247JB,20409,Y,100
2006,9/15/2006,N249JB,20409,Y,100
2006,10/5/2006,N258JB,20409,Y,100
2006,11/9/2006,N265JB,20409,Y,100
2006,1/13/2015,N938AT,19790,Y,110
2006,5/12/2015,N939AT,19790,Y,110
2006,10/26/2006,N812NW,19790,Y,293
2006,12/20/2006,N813NW,19790,Y,293
2006,1/17/2007,N814NW,19790,Y,293
2006,1/24/2006,N858NW,19790,Y,234
2006,2/8/2006,N859NW,19790,Y,234
2006,9/21/2006,N860NW,19790,Y,234
2006,11/9/2006,N861NW,19790,Y,234
2006,11/12/2010,N12201,20366,Y,50
2006,11/12/2010,N14203,20366,Y,50
2006,11/12/2010,N27200,20366,Y,50
2006,6/22/2006,N947FR,20436,N,150
2006,7/20/2006,N948FR,20436,Y,150
2006,8/17/2006,N949FR,20436,Y,150
2006,2/24/2014,N223FR,20436,Y,180
2006,7/10/2018,N271NV,20368,Y,186
2006,4/20/2016,N311NV,20368,Y,156
2006,4/20/2016,N324NV,20368,Y,156
2006,5/12/2016,N325NV,20368,Y,156
2006,6/2/2016,N328NV,20368,Y,156
2006,1/22/2017,N329NV,20368,Y,156
2006,12/16/2016,N330NV,20368,Y,156
2006,12/8/2017,N333NV,20368,Y,156
2006,2/1/2018,N334NV,20368,Y,156
2006,5/18/2018,N335NV,20368,Y,156
2006,4/26/2006,N161GJ,20500,Y,70
2006,4/26/2006,N162GJ,20500,Y,70
2006,4/27/2006,N163GJ,20500,Y,70
2006,4/28/2006,N164GJ,20500,Y,70
2006,4/28/2006,N165GJ,20500,Y,70
2006,4/22/2016,N831FL,20166,Y,0
2006,5/17/2016,N841FL,20166,N,0
2006,,N749MA,20402,Y,173
2006,5/18/2017,N403KZ,20370,Y,0
2006,2/2/2006,N512NK,20416,Y,145
2006,2/7/2006,N514NK,20416,Y,145
2006,3/15/2013,N515NK,20416,Y,145
2006,3/23/2006,N516NK,20416,Y,145
2006,3/24/2006,N517NK,20416,Y,145
2006,2/8/2013,N519NK,20416,Y,145
2006,12/15/2012,N521NK,20416,Y,145
2006,11/9/2006,N522NK,20416,Y,145
2006,11/9/2006,N523NK,20416,Y,145
2006,11/9/2006,N524NK,20416,Y,145
2006,11/29/2006,N525NK,20416,Y,145
2006,12/7/2006,N526NK,20416,Y,145
2006,2/28/2006,N603SK,20304,Y,66
2006,2/28/2006,N604SK,20304,Y,66
2006,3/10/2006,N606SK,20304,Y,66
2006,3/17/2006,N607SK,20304,Y,66
2006,3/31/2006,N608SK,20304,Y,66
2006,1/5/2007,N812SK,20304,Y,76
2006,1/19/2007,N813SK,20304,Y,76
2006,2/22/2007,N815SK,20304,Y,76
2006,3/8/2007,N816SK,20304,Y,76
2006,3/22/2007,N817SK,20304,Y,76
2006,4/12/2007,N820SK,20304,Y,76
2006,1/13/2006,N776SK,20304,Y,66
2006,1/20/2006,N778SK,20304,Y,66
2006,1/19/2006,N770SK,20304,Y,66
2006,1/26/2006,N771SK,20304,Y,66
2006,1/12/2006,N774SK,20304,Y,66
2006,9/10/2012,N692CA,20304,Y,76
2006,9/17/2012,N693CA,20304,Y,76
2006,7/28/2006,N800SK,20304,Y,76
2006,7/30/2006,N802SK,20304,Y,76
2006,8/18/2006,N803SK,20304,Y,76
2006,9/8/2006,N804SK,20304,Y,76
2006,9/20/2006,N805SK,20304,Y,76
2006,9/8/2006,N806SK,20304,Y,76
2006,10/20/2006,N807SK,20304,Y,76
2006,11/9/2006,N809SK,20304,Y,76
2006,11/16/2006,N810SK,20304,Y,76
2006,2/8/2007,N814SK,20304,Y,76
2006,3/8/2013,N896SK,20304,Y,76
2006,3/8/2013,N897SK,20304,Y,76
2006,6/15/2014,N819SY,20422,Y,168
2006,6/5/2018,N825SY,20422,Y,183
2006,6/7/2018,N826SY,20422,Y,183
2006,6/12/2018,N827SY,20422,Y,183
2006,7/5/2018,N828SY,20422,Y,183
2006,7/9/2018,N829SY,20422,Y,183
2006,7/18/2006,N78501,19977,Y,154
2006,8/11/2006,N76502,19977,Y,154
2006,8/23/2006,N76503,19977,Y,154
2006,8/30/2006,N76504,19977,Y,154
2006,9/18/2006,N76505,19977,Y,154
2006,10/18/2006,N78506,19977,Y,154
2006,3/1/2006,N1902U,19977,Y,142
2006,10/1/2017,N4901U,19977,Y,142
